买家会员名,收货地址,买家实际支付金额,宝贝种类,宝贝总数量,购买数量,儿童/小学生_购买数量,幼儿_购买数量,幼儿/儿童_购买数量,幼儿/儿童/小学生_购买数量,新生儿_购买数量,新生儿/幼儿_购买数量,新生儿/幼儿/儿童_购买数量,新生儿/幼儿/儿童/小学生_购买数量,购买次数
392,福建省,27.55,7,7,0,0,0,0,4,0,1,0,0,1
393,湖北省,32.9,2,10,0,0,0,10,0,0,0,0,0,1
394,辽宁省,84.5,18,19,0,2,0,5,11,0,1,0,0,1
395,江苏省,75.67,1,23,0,0,0,0,23,0,0,0,0,1
396,福建省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
397,黑龙江省,61.51,2,25,0,0,0,0,25,0,0,0,0,1
398,江苏省,46.28,1,12,0,0,0,12,0,0,0,0,0,1
399,天津,109.68,16,58,0,2,12,26,14,0,4,0,0,2
4,江苏省,30.87,6,6,0,1,0,0,5,0,0,0,0,1
40,云南省,59,2,10,0,0,0,0,10,0,0,0,0,1
400,湖北省,391,26,52,0,0,0,4,41,0,2,0,2,1
401,上海,24.9,1,1,0,0,0,0,1,0,0,0,0,1
402,广东省,38.8,1,20,0,0,0,20,0,0,0,0,0,1
403,浙江省,71.1,20,26,0,2,0,16,5,0,0,0,0,1
404,四川省,23.35,3,3,0,0,0,0,3,0,0,0,0,1
405,广东省,42.76,6,9,0,0,0,7,0,0,0,0,0,1
406,广东省,12.16,1,4,0,0,0,0,0,0,0,0,0,2
407,河北省,219.78,20,41,0,0,0,14,25,0,0,1,0,2
408,北京,76.5,3,5,0,0,0,0,5,0,0,0,0,2
409,广东省,35.31,8,11,4,0,1,3,2,0,1,0,0,1
41,吉林省,73.9,2,30,0,0,0,10,20,0,0,0,0,1
410,河北省,18.8,2,2,0,0,0,0,2,0,0,0,0,1
411,上海,87.08,2,41,0,0,0,0,19,0,0,0,0,1
412,河南省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
413,广东省,56.8,2,2,0,0,0,0,2,0,0,0,0,1
414,辽宁省,23.07,5,6,0,0,2,3,1,0,0,0,0,1
415,广东省,18.9,1,1,0,0,0,0,0,0,1,0,0,1
416,河北省,59.35,3,35,0,0,0,0,35,0,0,0,0,1
417,江苏省,33.82,8,8,0,0,0,2,4,0,0,1,0,1
418,北京,18.9,1,1,0,0,0,0,0,0,1,0,0,1
419,天津,127.46,3,74,0,0,0,0,44,0,30,0,0,1
42,吉林省,82.27,14,27,0,0,0,9,18,0,0,0,0,1
420,山东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
421,湖北省,65,5,5,1,0,0,1,2,0,0,0,0,1
422,广东省,56.45,11,13,0,2,0,4,5,0,1,0,0,1
423,北京,58.94,16,16,0,1,1,2,8,0,1,0,0,1
424,河南省,47.23,11,11,0,0,0,1,8,0,0,0,0,1
425,广东省,52.74,1,19,0,0,0,0,19,0,0,0,0,1
426,湖南省,84.81,10,28,0,1,0,9,18,0,0,0,0,1
427,广东省,255.57,24,45,0,5,0,7,29,0,0,0,0,4
428,广东省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
429,四川省,24.9,1,1,0,0,0,0,1,0,0,0,0,1
43,广东省,58.23,11,12,0,1,0,4,4,0,3,0,0,1
430,云南省,54.9,12,17,0,0,0,1,12,0,3,0,0,1
431,河南省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
432,江苏省,60.47,13,13,0,1,0,6,1,0,1,0,1,1
433,浙江省,22.55,6,6,0,0,0,0,3,0,1,0,0,1
434,广东省,84.5,1,50,0,0,0,0,50,0,0,0,0,1
435,浙江省,33.2,9,12,0,0,0,10,2,0,0,0,0,1
436,浙江省,63,8,8,0,0,0,7,1,0,0,0,0,1
437,黑龙江省,30.28,5,5,0,0,1,2,2,0,0,0,0,2
438,海南省,369.34,1,206,0,0,0,206,0,0,0,0,0,1
439,安徽省,26.98,5,5,0,0,0,3,2,0,0,0,0,1
44,湖北省,66.64,4,20,0,0,0,20,0,0,0,0,0,1
440,江西省,40.72,10,10,1,0,1,4,3,0,0,0,0,1
441,湖南省,58.77,8,28,21,0,0,0,4,0,0,0,0,1
442,山东省,31.95,5,8,0,0,0,1,3,0,0,0,0,1
443,广东省,28.39,11,11,0,1,0,4,4,0,2,0,0,1
444,上海,27.97,3,5,0,0,0,3,2,0,0,0,0,1
445,山东省,74,2,10,0,0,0,0,10,0,0,0,0,1
446,广东省,58.9,1,38,0,0,0,0,0,0,0,0,0,1
447,广西壮族自治区,12.7,2,3,0,0,0,0,2,0,0,1,0,1
448,广东省,72,1,20,0,0,0,0,0,0,0,0,0,1
449,江苏省,246.74,11,96,0,0,0,50,5,0,0,0,0,1
45,福建省,42.6,7,15,7,0,0,4,4,0,0,0,0,1
450,上海,14.9,1,1,0,0,0,0,1,0,0,0,0,1
451,广西壮族自治区,68.3,3,25,0,0,0,0,25,0,0,0,0,1
452,广西壮族自治区,132.14,7,57,0,0,3,3,51,0,0,0,0,2
453,江苏省,34.9,1,1,0,0,0,0,1,0,0,0,0,1
454,江苏省,59.15,6,24,0,0,0,13,11,0,0,0,0,1
455,陕西省,169.1,11,170,0,0,0,50,80,0,0,0,0,1
456,贵州省,54.8,1,20,0,0,0,20,0,0,0,0,0,1
457,福建省,55.58,2,13,0,0,0,0,13,0,0,0,0,1
458,上海,58.62,12,15,1,3,0,0,8,0,0,0,0,1
459,天津,65,9,13,0,2,1,1,6,0,1,0,0,1
46,四川省,57.54,10,14,6,0,0,0,7,0,1,0,0,1
460,浙江省,12.9,1,1,0,0,0,0,0,0,0,0,0,1
461,辽宁省,115.78,23,43,0,0,0,30,9,0,0,0,0,1
462,江苏省,60.87,14,14,0,0,1,3,9,0,1,0,0,1
463,广东省,24.6,1,4,0,0,0,0,4,0,0,0,0,1
464,湖北省,173.4,5,100,0,20,0,0,60,0,0,20,0,1
465,北京,22.9,1,10,0,0,0,0,10,0,0,0,0,1
466,广东省,59.1,10,16,5,0,0,6,4,0,0,1,0,1
467,江苏省,34.9,1,1,0,0,0,0,0,0,0,0,0,1
468,江西省,14.99,3,4,0,0,0,2,0,0,1,1,0,1
469,河南省,32.3,1,7,0,0,0,0,7,0,0,0,0,1
47,浙江省,16.7,1,3,0,0,0,0,3,0,0,0,0,1
470,广东省,157.9,9,20,0,0,0,0,10,0,0,0,0,2
471,浙江省,12.8,1,2,0,0,0,0,2,0,0,0,0,1
472,浙江省,62.56,8,9,0,0,0,5,4,0,0,0,0,1
473,河北省,58.47,8,16,7,0,0,5,4,0,0,0,0,1
474,广东省,12.35,1,1,0,0,0,0,1,0,0,0,0,1
475,广东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
476,海南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
477,浙江省,29.29,3,3,0,1,0,0,1,0,0,0,0,1
478,广东省,63,8,8,0,0,0,8,0,0,0,0,0,1
479,上海,59.88,1,12,0,12,0,0,0,0,0,0,0,1
48,山西省,208.52,17,30,0,0,0,12,16,0,0,2,0,1
480,北京,12.43,1,2,0,0,0,0,2,0,0,0,0,1
481,云南省,171.5,1,35,0,0,0,35,0,0,0,0,0,1
482,福建省,147,14,57,0,0,4,6,44,0,0,3,0,1
483,广东省,596.69,5,313,0,0,0,161,22,0,0,0,0,2
484,重庆,25.87,5,5,0,0,0,2,3,0,0,0,0,1
485,江苏省,22.45,1,2,0,0,0,0,2,0,0,0,0,1
486,河南省,79.8,1,20,0,0,0,0,20,0,0,0,0,1
487,河北省,34.31,1,1,0,1,0,0,0,0,0,0,0,1
488,浙江省,40.66,7,14,8,0,0,1,4,0,0,0,0,1
489,福建省,27.69,7,7,0,0,0,7,0,0,0,0,0,1
49,山东省,21.37,4,4,0,1,0,2,1,0,0,0,0,1
490,江西省,25.65,6,6,0,0,0,0,3,0,2,0,0,1
491,湖南省,59.41,16,18,4,0,0,5,7,0,1,0,0,1
492,浙江省,29.04,8,8,0,0,1,2,3,0,1,0,0,1
493,江苏省,30.99,5,13,0,0,0,0,7,0,6,0,0,1
494,福建省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
495,海南省,92.18,5,52,0,0,20,12,5,0,0,0,0,1
496,江苏省,33.75,2,7,0,0,0,2,5,0,0,0,0,2
497,河北省,106.2,1,18,0,0,18,0,0,0,0,0,0,1
498,重庆,65.28,2,3,0,0,0,1,0,0,0,0,0,1
499,北京,59.01,3,15,7,0,2,0,6,0,0,0,0,1
5,广东省,139.16,1,300,0,0,0,0,300,0,0,0,0,1
50,上海,265.46,83,100,2,4,0,20,44,0,3,0,0,2
500,北京,6.79,1,1,0,0,0,1,0,0,0,0,0,1
501,海南省,73.5,1,15,0,0,0,0,15,0,0,0,0,1
502,广东省,43.72,4,4,0,0,0,1,3,0,0,0,0,1
503,安徽省,14.8,1,2,0,0,0,0,2,0,0,0,0,1
504,江西省,160,3,42,0,0,0,12,30,0,0,0,0,1
505,山西省,197.5,2,25,0,0,0,0,25,0,0,0,0,2
506,浙江省,41.56,4,4,0,0,0,2,2,0,0,0,0,1
507,黑龙江省,22.29,3,3,0,0,0,2,1,0,0,0,0,1
508,广东省,203.03,9,62,0,0,0,11,45,0,6,0,0,1
509,广东省,88.25,4,39,0,0,0,39,0,0,0,0,0,1
51,重庆,680,38,188,0,16,0,54,93,0,0,2,0,1
510,福建省,89.85,15,29,10,1,0,9,8,0,1,0,0,1
511,陕西省,55.5,1,15,0,0,0,15,0,0,0,0,0,1
512,广东省,99.2,4,8,0,0,0,0,0,0,0,0,8,1
513,贵州省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
514,广东省,189.63,1,15,0,0,0,0,15,0,0,0,0,1
515,广东省,54.16,16,25,10,1,0,3,8,0,0,0,0,1
516,河南省,11.8,2,2,0,0,0,1,1,0,0,0,0,1
517,安徽省,50.85,12,14,0,0,8,3,1,0,0,0,0,1
518,北京,41.75,3,6,0,0,0,1,5,0,0,0,0,1
519,广东省,17.28,2,3,0,0,0,1,2,0,0,0,0,1
52,山西省,61.2,3,8,0,0,0,0,8,0,0,0,0,1
520,广西壮族自治区,57.98,3,22,0,0,0,2,0,0,0,0,0,1
521,江西省,780,1,465,0,0,0,0,465,0,0,0,0,1
522,四川省,399.12,22,101,40,0,0,18,43,0,0,0,0,3
523,四川省,583.15,14,110,0,10,15,35,5,0,0,10,0,2
524,湖北省,47.28,7,9,3,1,0,1,3,0,0,0,0,1
525,广东省,26.89,3,3,1,1,0,0,1,0,0,0,0,1
526,重庆,228.67,16,59,0,0,0,14,43,0,2,0,0,1
527,山东省,29.11,6,6,0,0,0,3,3,0,0,0,0,1
528,山东省,55.5,1,15,0,0,0,0,15,0,0,0,0,1
529,广东省,350,1,100,0,0,0,0,100,0,0,0,0,1
53,福建省,25.8,2,2,0,0,0,1,1,0,0,0,0,2
530,湖南省,18.27,4,4,0,1,0,3,0,0,0,0,0,1
531,福建省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
532,安徽省,26.38,2,4,0,0,0,0,4,0,0,0,0,1
533,福建省,434.49,27,137,10,8,0,7,93,0,5,0,0,4
534,广东省,61.55,17,19,0,0,0,1,12,0,0,0,0,1
535,广东省,253.76,9,25,0,8,0,2,0,0,0,0,0,2
536,广东省,40.4,10,17,0,0,0,15,0,0,0,2,0,1
537,广东省,77.83,2,17,0,0,0,0,17,0,0,0,0,2
538,浙江省,21.04,2,6,0,5,0,0,1,0,0,0,0,1
539,贵州省,24.8,1,2,0,0,0,2,0,0,0,0,0,1
54,广西壮族自治区,38.8,2,2,0,0,0,0,2,0,0,0,0,1
540,福建省,59.65,1,35,0,0,0,0,35,0,0,0,0,1
541,广西壮族自治区,56.39,10,10,0,0,1,8,1,0,0,0,0,1
542,河北省,565,44,51,0,6,2,15,22,0,2,1,1,2
543,辽宁省,102.51,10,18,0,0,0,6,7,0,0,0,0,1
544,山东省,94.48,2,6,0,0,0,0,6,0,0,0,0,1
545,河南省,90.2,8,35,4,0,0,0,31,0,0,0,0,1
546,湖北省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
547,上海,65.17,1,50,0,0,0,50,0,0,0,0,0,1
548,江苏省,77.66,13,34,0,0,0,0,24,0,0,0,0,1
549,广东省,29.32,12,15,0,1,0,8,6,0,0,0,0,1
55,福建省,138.58,3,28,0,0,0,18,10,0,0,0,0,2
550,江苏省,55.68,2,2,0,0,0,0,1,0,0,0,0,1
551,湖南省,61.82,15,18,0,0,0,13,5,0,0,0,0,1
552,江西省,114.11,14,67,40,2,0,5,3,0,0,0,0,1
553,四川省,29.67,4,9,5,0,0,2,2,0,0,0,0,1
554,广东省,110.2,7,15,0,2,0,4,8,0,0,0,0,1
555,湖南省,59.49,2,19,0,14,0,0,5,0,0,0,0,1
556,河北省,169,1,100,0,0,0,100,0,0,0,0,0,1
557,贵州省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
558,河南省,26.08,5,5,0,0,0,5,0,0,0,0,0,1
559,广东省,62.25,4,5,0,0,0,0,5,0,0,0,0,1
56,贵州省,44.9,1,10,0,0,0,10,0,0,0,0,0,1
560,黑龙江省,27.85,9,9,0,0,0,3,6,0,0,0,0,1
561,河南省,21.78,6,6,0,0,0,3,2,0,0,0,0,1
562,浙江省,38.06,8,8,0,0,0,4,1,0,0,0,0,1
563,河南省,90,6,100,0,0,0,0,100,0,0,0,0,1
564,广西壮族自治区,44,1,10,0,0,0,0,10,0,0,0,0,1
565,海南省,79.8,1,20,0,0,0,0,20,0,0,0,0,1
566,上海,16.65,6,6,0,0,0,2,1,0,1,0,0,1
567,广东省,6.79,1,1,0,0,0,0,1,0,0,0,0,1
568,江西省,24.5,1,5,0,0,0,0,5,0,0,0,0,1
569,云南省,8.9,1,1,0,0,0,1,0,0,0,0,0,1
57,广东省,540,2,200,0,0,0,0,200,0,0,0,0,2
570,天津,58.97,9,14,6,0,0,0,7,0,0,1,0,2
571,广东省,20.49,1,2,0,0,0,2,0,0,0,0,0,1
572,河南省,25.76,5,5,0,0,0,2,2,0,0,0,0,1
573,河南省,77.66,15,23,0,0,0,8,13,0,0,0,0,2
574,广东省,14.88,1,1,0,0,0,0,1,0,0,0,0,1
575,辽宁省,40.36,5,5,0,0,0,0,2,0,0,0,0,1
576,云南省,24.69,2,2,0,0,0,0,2,0,0,0,0,1
577,广西壮族自治区,132.4,1,60,0,0,0,0,0,0,0,0,0,1
578,上海,381.7,2,158,0,0,0,0,150,0,0,0,0,1
579,广东省,17.77,6,6,0,0,2,1,1,0,0,0,0,1
58,浙江省,12.47,1,3,0,3,0,0,0,0,0,0,0,1
580,福建省,21.86,4,6,0,0,4,1,1,0,0,0,0,1
581,广东省,59.32,4,5,0,0,0,0,4,0,0,0,0,1
582,河南省,55.56,9,9,0,0,0,8,1,0,0,0,0,1
583,江苏省,34.9,1,10,0,0,0,10,0,0,0,0,0,1
584,黑龙江省,101.78,10,25,2,0,2,10,11,0,0,0,0,1
585,安徽省,24.36,6,6,0,0,1,1,3,0,1,0,0,1
586,河南省,95.1,2,13,0,0,0,3,10,0,0,0,0,2
587,浙江省,121.3,4,34,0,0,0,0,0,0,0,0,0,1
588,福建省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
589,江西省,33.1,12,12,0,0,0,4,6,0,2,0,0,1
59,四川省,55.78,7,7,0,0,0,4,3,0,0,0,0,1
590,浙江省,9.9,1,1,0,0,0,0,1,0,0,0,0,1
591,北京,36.35,7,17,10,0,0,5,2,0,0,0,0,1
592,广东省,97.8,3,30,0,0,0,0,30,0,0,0,0,2
593,山东省,34.9,1,10,0,0,0,10,0,0,0,0,0,1
594,江西省,29.9,2,10,0,10,0,0,0,0,0,0,0,1
595,四川省,21.19,6,6,0,0,0,0,6,0,0,0,0,2
596,山东省,9.9,1,1,0,0,0,1,0,0,0,0,0,1
597,河南省,55.07,10,14,4,0,0,5,4,0,0,1,0,1
598,重庆,187.47,1,80,0,0,0,80,0,0,0,0,0,1
599,浙江省,34.9,1,1,0,0,0,0,0,0,0,0,0,1
6,山东省,8.1,1,2,0,0,0,0,0,0,0,0,0,1
60,云南省,51.16,2,12,0,0,0,0,12,0,0,0,0,2
600,福建省,161.06,11,62,0,0,0,10,30,0,17,0,0,1
601,青海省,50.7,1,3,0,0,0,0,0,0,0,0,0,1
602,贵州省,46.85,2,15,0,0,0,10,5,0,0,0,0,2
603,天津,71.7,1,30,0,0,0,30,0,0,0,0,0,1
604,四川省,54.41,12,14,0,1,0,5,8,0,0,0,0,1
605,四川省,90,19,65,0,0,16,8,36,0,0,5,0,1
606,浙江省,369.5,13,130,0,0,0,130,0,0,0,0,0,1
607,广东省,281.58,17,177,0,0,0,30,102,0,0,10,0,1
608,黑龙江省,80,2,11,0,0,0,0,0,0,0,0,0,1
609,江西省,24.33,4,4,0,0,0,1,3,0,0,0,0,1
61,浙江省,116,2,116,116,0,0,0,0,0,0,0,0,2
610,四川省,58.62,2,2,0,1,0,0,0,0,0,0,0,1
611,福建省,62.83,10,20,0,0,5,3,10,0,2,0,0,1
612,辽宁省,97,5,20,0,0,0,0,20,0,0,0,0,1
613,广东省,49.5,2,5,0,0,0,0,5,0,0,0,0,1
614,黑龙江省,88,10,20,0,0,0,0,20,0,0,0,0,1
615,上海,109.35,21,56,0,0,0,11,39,0,0,0,0,1
616,湖南省,39.96,6,7,0,2,0,2,3,0,0,0,0,1
617,广东省,55.6,1,40,0,0,0,40,0,0,0,0,0,1
618,江西省,26.13,8,8,0,0,1,2,3,0,0,0,0,1
619,山东省,10.98,1,2,0,0,0,0,2,0,0,0,0,1
62,天津,59.74,11,14,4,0,1,3,6,0,0,0,0,1
620,浙江省,20.36,5,5,0,0,0,1,3,0,1,0,0,1
621,河南省,56,1,10,0,0,0,0,10,0,0,0,0,1
622,江苏省,40.73,8,11,0,0,4,5,1,0,0,0,0,1
623,吉林省,60.27,8,12,0,1,0,3,8,0,0,0,0,1
624,广东省,176.14,27,36,0,0,0,6,26,0,1,0,0,2
625,河南省,79,2,10,0,0,0,10,0,0,0,0,0,1
626,广东省,69.71,8,14,0,0,0,5,6,0,0,0,0,1
627,湖南省,844.24,40,171,30,0,0,25,77,0,10,3,0,1
628,广东省,16.7,1,3,0,0,0,3,0,0,0,0,0,1
629,重庆,16.96,1,4,0,0,0,4,0,0,0,0,0,1
63,福建省,55.58,4,17,0,0,0,5,12,0,0,0,0,1
630,河北省,39.77,2,13,0,0,0,13,0,0,0,0,0,1
631,广东省,120.77,7,49,0,4,0,16,27,0,2,0,0,1
632,辽宁省,64.88,5,24,0,0,0,2,22,0,0,0,0,1
633,湖南省,48.8,2,2,0,0,0,1,0,0,0,0,0,2
634,江西省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
635,湖南省,57.72,4,23,0,0,0,0,23,0,0,0,0,1
636,湖北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
637,福建省,30.6,4,4,0,0,0,0,4,0,0,0,0,1
638,河南省,26.66,5,5,0,0,0,2,1,0,1,0,0,1
639,四川省,189,1,210,0,0,0,0,0,0,0,0,0,1
64,广东省,8.79,1,1,0,0,0,0,1,0,0,0,0,1
640,海南省,61.46,4,14,0,0,0,0,14,0,0,0,0,1
641,湖北省,31.09,6,6,0,0,0,2,3,0,1,0,0,1
642,福建省,85.04,17,31,0,0,0,2,29,0,0,0,0,1
643,广东省,24.42,2,2,0,0,0,0,2,0,0,0,0,1
644,浙江省,52.7,1,3,0,0,0,0,3,0,0,0,0,1
645,湖南省,42.98,5,5,0,1,0,0,3,0,1,0,0,1
646,广东省,24.47,4,4,0,0,0,0,0,0,2,0,0,1
647,湖南省,44.92,5,6,3,0,0,1,1,0,0,0,0,1
648,湖南省,85.2,7,31,0,5,0,1,25,0,0,0,0,1
649,河南省,58.86,2,34,0,0,0,0,34,0,0,0,0,1
65,吉林省,148.5,1,15,0,0,0,0,15,0,0,0,0,1
650,广西壮族自治区,18.75,6,6,0,1,0,1,4,0,0,0,0,1
651,广东省,53.57,8,9,2,0,0,1,4,0,1,1,0,1
652,福建省,61.3,7,7,0,1,0,4,2,0,0,0,0,1
653,河南省,19.95,1,5,0,0,0,5,0,0,0,0,0,1
654,内蒙古自治区,1415,27,246,0,0,0,150,96,0,0,0,0,3
655,黑龙江省,271.96,26,61,10,2,0,23,25,0,0,0,0,1
656,广西壮族自治区,23.46,1,11,0,0,0,11,0,0,0,0,0,1
657,浙江省,43.05,5,8,0,0,2,2,4,0,0,0,0,1
658,贵州省,200,1,66,0,0,0,0,66,0,0,0,0,1
659,广东省,22.47,6,6,0,0,0,4,2,0,0,0,0,1
66,上海,22.39,4,4,0,0,1,1,2,0,0,0,0,1
660,广东省,11.9,1,1,0,0,0,0,0,0,0,0,0,1
661,陕西省,97.84,9,11,0,6,0,2,3,0,0,0,0,1
662,浙江省,132.2,19,36,0,0,2,10,22,0,0,2,0,1
663,江苏省,120.46,10,14,0,0,0,3,6,0,0,0,0,1
664,江苏省,59.28,3,53,45,0,0,0,8,0,0,0,0,1
665,河南省,18.8,1,2,0,0,0,0,2,0,0,0,0,1
666,广东省,12.75,1,1,0,0,0,1,0,0,0,0,0,1
667,浙江省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
668,湖北省,49.25,9,9,0,0,0,7,2,0,0,0,0,1
669,陕西省,111.4,3,60,0,0,0,0,60,0,0,0,0,1
67,广东省,57.43,6,24,0,0,0,2,20,0,0,0,0,1
670,四川省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
671,湖南省,20.34,9,9,0,0,0,1,4,0,0,0,0,1
672,海南省,59.37,6,18,0,0,6,7,5,0,0,0,0,1
673,广东省,36.5,4,4,0,0,0,4,0,0,0,0,0,1
674,江苏省,66.25,1,40,0,0,0,0,40,0,0,0,0,1
675,云南省,166.22,11,74,10,5,0,5,44,0,0,5,0,1
676,广东省,75.6,4,40,0,0,0,0,40,0,0,0,0,1
677,江苏省,18.94,6,7,0,2,0,2,3,0,0,0,0,1
678,广东省,255,1,150,0,0,0,0,150,0,0,0,0,1
679,陕西省,55.57,10,15,4,1,0,2,7,0,1,0,0,1
68,浙江省,382.89,20,202,36,5,0,47,104,0,10,0,0,5
680,上海,129.07,40,102,0,0,0,4,65,0,4,0,0,2
681,山西省,34.9,4,5,0,0,0,1,4,0,0,0,0,1
682,江苏省,74.5,1,50,0,0,0,0,50,0,0,0,0,1
683,江西省,175,1,70,0,0,0,70,0,0,0,0,0,1
684,江西省,54.98,14,37,24,0,0,4,6,0,0,0,0,1
685,江苏省,36.28,4,7,0,1,0,0,6,0,0,0,0,1
686,福建省,32.68,6,10,5,0,0,3,2,0,0,0,0,1
687,浙江省,485,2,300,0,0,0,0,300,0,0,0,0,2
688,广西壮族自治区,23.13,1,7,0,0,0,7,0,0,0,0,0,1
689,云南省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
69,山东省,46.57,10,10,0,1,0,4,3,1,0,0,0,1
690,云南省,81.1,3,28,0,6,10,0,12,0,0,0,0,2
691,广东省,24.36,6,6,0,0,0,3,3,0,0,0,0,1
692,黑龙江省,39.7,1,12,0,0,0,12,0,0,0,0,0,1
693,山东省,12.75,1,1,0,0,0,0,1,0,0,0,0,1
694,福建省,20.02,9,9,0,0,0,6,1,0,0,0,0,1
695,天津,58.15,5,34,0,0,0,0,33,0,0,1,0,1
696,江苏省,16.97,1,3,0,0,0,0,3,0,0,0,0,1
697,广东省,54,1,10,0,0,0,0,10,0,0,0,0,1
698,河南省,58.69,1,12,0,12,0,0,0,0,0,0,0,1
699,四川省,249,1,100,0,0,0,100,0,0,0,0,0,1
7,福建省,41.04,8,11,4,1,0,4,2,0,0,0,0,1
70,河南省,333.27,34,174,30,0,2,12,130,0,0,0,0,3
700,山东省,90.14,3,56,0,0,0,0,46,0,0,0,0,1
701,福建省,74.4,8,90,0,0,0,0,90,0,0,0,0,1
702,山东省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
703,山东省,32.23,4,15,0,0,0,0,14,0,1,0,0,1
704,湖南省,60.5,14,16,0,1,0,6,9,0,0,0,0,1
705,河北省,87.8,2,20,0,0,0,0,20,0,0,0,0,1
706,江苏省,12.8,1,2,0,0,0,0,2,0,0,0,0,1
707,重庆,15.27,6,6,0,0,0,6,0,0,0,0,0,1
708,山东省,22.59,3,3,0,0,0,2,1,0,0,0,0,1
709,江西省,36.46,7,7,0,0,0,4,2,0,0,0,0,1
71,安徽省,20.73,7,7,0,0,0,0,0,0,0,0,0,1
710,浙江省,67,9,18,2,0,0,4,12,0,0,0,0,1
711,湖南省,64.44,1,36,0,0,0,0,36,0,0,0,0,1
712,广东省,113.73,11,30,0,6,0,6,18,0,0,0,0,1
713,安徽省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
714,湖北省,400,22,85,0,11,0,17,42,0,0,0,0,1
715,上海,21.9,1,1,0,1,0,0,0,0,0,0,0,1
716,四川省,140.68,6,52,0,0,0,27,19,0,0,0,0,2
717,江苏省,69,1,10,0,0,0,0,10,0,0,0,0,1
718,安徽省,12.75,1,1,0,0,0,1,0,0,0,0,0,1
719,广东省,22.43,2,7,0,7,0,0,0,0,0,0,0,1
72,贵州省,24.8,1,20,0,0,0,0,20,0,0,0,0,1
720,安徽省,28.9,1,10,0,0,0,10,0,0,0,0,0,1
721,四川省,34.9,1,10,0,0,0,0,10,0,0,0,0,1
722,黑龙江省,275.85,17,56,0,0,0,33,20,0,0,3,0,2
723,四川省,41.67,8,8,0,0,0,4,3,0,0,1,0,1
724,广东省,17.8,2,2,0,0,0,2,0,0,0,0,0,1
725,山西省,48.56,8,9,0,0,0,6,2,0,0,1,0,1
726,广东省,58.99,3,45,0,0,0,0,45,0,0,0,0,1
727,河北省,151.58,6,34,0,0,0,17,17,0,0,0,0,3
728,四川省,55.3,4,16,10,0,0,2,4,0,0,0,0,1
729,安徽省,25.19,5,9,5,0,0,0,4,0,0,0,0,1
73,浙江省,58.74,16,119,100,1,0,2,16,0,0,0,0,1
730,河南省,34.9,1,1,0,0,0,0,0,0,0,0,0,1
731,贵州省,29.05,2,45,0,0,0,0,0,0,0,0,0,1
732,四川省,59.2,2,8,0,0,0,0,8,0,0,0,0,1
733,广东省,19.9,5,5,0,0,0,3,2,0,0,0,0,1
734,湖北省,19.25,2,2,0,0,0,0,2,0,0,0,0,1
735,上海,32.7,3,3,0,0,0,0,3,0,0,0,0,1
736,江西省,11.39,4,4,0,0,0,1,3,0,0,0,0,1
737,辽宁省,17.35,5,6,0,0,0,0,5,0,0,0,0,1
738,湖南省,880,1,160,0,0,0,0,160,0,0,0,0,1
739,河北省,24.78,4,4,0,0,0,1,0,1,0,0,0,1
74,广东省,24.8,1,2,0,0,0,0,2,0,0,0,0,1
740,辽宁省,28.23,1,3,0,0,0,3,0,0,0,0,0,1
741,云南省,196.9,1,110,0,0,0,0,110,0,0,0,0,1
742,广东省,18.8,2,2,0,0,0,1,1,0,0,0,0,1
743,海南省,38.8,1,20,0,0,0,0,20,0,0,0,0,1
744,广东省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
745,云南省,136.45,3,20,0,0,0,15,5,0,0,0,0,2
746,河南省,83.59,13,76,0,0,0,0,76,0,0,0,0,1
747,江苏省,26.29,3,3,0,0,0,1,2,0,0,0,0,1
748,浙江省,170.04,16,31,0,0,0,21,9,0,1,0,0,3
749,浙江省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
75,福建省,63.15,3,13,0,0,0,0,8,0,0,0,0,1
750,河南省,96.4,3,26,0,0,0,20,6,0,0,0,0,1
751,湖北省,24.95,1,5,0,0,0,0,5,0,0,0,0,1
752,山东省,23.5,5,5,0,0,0,5,0,0,0,0,0,1
753,黑龙江省,98.17,16,83,0,0,0,27,45,0,0,0,0,1
754,湖南省,58.8,1,12,0,0,0,0,12,0,0,0,0,1
